id	comment	internal_comment	country_code	longitude	latitude	name_de	name_fr	synonymous
11709				16.34036	48.12107			Vösendorf
11710				6.95017	46.76924			Middes
11711				-8.69867	41.36236			Tougues
11712				7.07678	45.95964			Crète Sèche
11713				27.81184	-28.72859			Hammonia
11714				6.5	45.21667			Maurienne
11715				2.73956	45.58837			La Bourboule
11716				9.25941	47.10226			Oberterzen
11717				155	-20	Korallenmeer	Mer de Corail	Coral Sea, Mar dei Coralli
11718				6.20451	46.12164			La Muraz
11719				6.11833	46.149			Bardonnex
11720				145.7595	15.214			Mariana Islands - Northern Mariana Islands
11721				-60.57357	-33.88995			Pergamino
11722				7.01872	46.20372			Lavey-les-Bains
11724				6.97495	50.93463			Deutz
11725				7.10689	48.34831			Saales
11726				9.60986	47.10139			Malbun
11727				8.43659	45.74273			Gozzano
11728				8.31859	46.38639			Punta d'Arbola
11729				7.60007	52.27036			Bergeshövede
11730				152.18333	-4.38333			Varzin
11731				14.52919	40.75766			Scafati
11732				7.09706	46.76226			Posieux
11733				8.44206	47.08557			Küssnacht
11734				20.37449	54.68899			Pregolya
11735				5.83261	49.57734			Longeau
11737				9.19496	47.12286			Walensee
11738				30.3	-17.33333			Tripolitania
11739				-1.644167	42.818333			Pamplona, Iruña
11740				8.7874	47.11979			Sihlsee
11741				5.82998	46.10812			Valserine
11742				12.6929	50.59798			Klösterlein
11743				9.04607	46.07879			Cimadera
11744				6.55597	46.5511			Bussigny
11745				113.25	23.5			Guangdong Sheng
11746				11.33442	44.16449			Pietramala
11747				8.17846	48.97515			Lauterbourg
11748				6.3101	46.29227			Loisin
11749				8.32553	46.18171			Pontemaglio
11750				-69.75966	-20.08718			Mapocho
11751				73	38			Pamirs
11752				6.75154	49.31366			Saarlouis
11753				9.44275	46.9097			Vättis
11754				6.21713	46.25466			St-Maurice
11755				33.11279	36.79169			Cilicie
11756				73.36859	54.99244			Omsk
11757				3.78333	51.03333			Schelde
11758				-68.66667	-17.66667			Pacajes
11759								
11760				8.81654	46.01249			Astano
11761				6.66205	46.82146			Corcelettes
11762				9.23323	46.39037			Mesocco
11763				8.85103	46.18143			Tenero
11764				5.98266	50.66562			Herbesthal
11765				7.42294	47.42537			Kleinlützel
11766				9.34532	45.68879			Ossola
11767				-71.98333	18.65			Grand Piton
11768				8.12361	46.34191			Furgg
11769				6.5	46			Genevois
11770				3.41667	45.43333			Valz-sous-Châteauneuf
11771				9.57281	47.17555			Drei Schwestern
11772				9.53857	47.2948			Rüthi
11773				6.72356	46.40761			Meillerie
11774				6.35302	46.21438			Les Voirons
11775				9.03929	45.88244			Bruzella
11776				7.73846	46.94644			Emmenmatt
11777				13.79241	53.87689			Immenstädt
11778				-60.91667	14.55			Mathilde
11779				7.75588	46.36643			Goppenstein
11780				-0.58333	42.93333			Cette-Eygun
11781				8.56698	45.9385			Intra
11782				5.83692	45.95915			Seyssel
11783				-53.5	-30			Rio Grande do Sul
11785				109.47722	-7.64333			Banyumudal
11787				6.05047	45.49994			Montmélian
11788				7.16535	47.50061			Pfetterhouse
11789				10.48333	46.53333			Dreisprachenspitze
11790				0.40136	47.32587			Langeais
11791				11.74887	44.96457			Polesella
11792				8.40614	47.46945			Boppelsen
11793				33.98333	-11.41667			Singine
11794				7.56544	47.00129			Thorberg
11795				106.4417	-6.7829			Ciater
11796				-71.21667	10.11667			Shangai
11797				-53	4			Guyane
11798				41.23588	38.42304			Hankan
11799				-2.03857	47.4425			Balasson
11800				-0.1133	49.2911			Cabourg
11801				5.79626	46.97259			Mouchard
11802				8.94356	46.52964			Olivone
11803				1.16667	45.83333			Département de la Haute-Vienne
11804				5.26556	47.10247			Saint-Jean-de-Losne
11805				-6.97061	38.87789			Badajoz
11806				-3.04459	58.89862			Scapa Flow
11807				-78.16515	43.95977			Cobourg
11808				8.42995	47.66862			Trasadingen
11809				121.14139	31.78667			Yangtze River
11810				-2.07867	47.77648			Sixt-sur-Aff
11811				9.76667	47.48306			Kennelbach
11812				5.83547	45.97278			Usses
11813				9.04396	47.26325			Ricken
11814				13.25	47.43333			Erlach
11815				4.04784	50.01532			Fourmies
11816				-72.35	19.45			Tamise
11817				9.93333	46.58333			Madulain
11818				18.98472	45.67111			Apatin
11819				10.15	46.21667			Madonna di Tirano
11820				9.61133	47.36877			Kriessern
11821				9.12921	46.03714			Porlezza
11823				6.1541	51.15634			Sankt Ludwig
11824				10.37008	46.46717			Bormio
11825				8.21667	46.43333			Goms
11826				7.85531	47.30857			Boningen
11827				8.98333	47.66667			Steckborn
11828				6.46363	46.33658			Allinges
11829				7.53731	47.65957			Istein
11830				7.94612	47.55371			Bad Säckingen
11831				3.37008	46.31397			Andelot
11832				10.63462	51.75619			Harz
11833				1.86667	46.16667			Guéret
11834				43.98308	34.91331			Qaryat ar Raml
11835				31.28487	51.50551			Chernihiv
11836				-96.71981	50.26891			Libau
11837				26.67001	-23.77245			Menoge
11838				43.34036	11.63456			Somalia
11839				6.16667	47.66667			Département de la Haute-Saône
11840								Ostān-e Māzandarān
11841				9.24353	46.5394			Nufenen
11842				8.05223	45.31985			Boscherina
11843				8.81213	44.42445			Pegli
11844				7.5	43.75			Côte d’Azur
11845				18.68306	45.99306			Mohács
11846				6.26267	46.32906			Chens-sur-Léman
11847				6.66667	46.5			Paudèze
11848				6.1594	46.85641			Frasne
11849				26.88333	-33.51667			Hayes
11850								Kassāba
11851				6.479722	46.370556			Thonon, Thonon-les-Bains
11852				-88.84367	34.59315			Locum
11853				6.02806	46.22368			Choully
11854				9.56491	46.93575			Zizers
11855				10.46269	46.88416			Martinsbruck
11856				9.00744	46.03682			Alpe Bolla
11858				6.92407	47.4899			Beaucourt
11859				8.96027	45.85413			Genestrerio
11860				7.03589	47.52199			Faverois
11861								Amhāra
11862				24.725	56.744167			Ķegums
11863								Bābolsar
11865				9.09822	52.24215			Bad Eilsen
11866				8.726667	45.996667			Tresa
11867				5.98445	49.22111			Homécourt
11868				12.25729	48.5743			Eisgrub
11869				9.20427	48.49144			Reutlingen
11870				8.69834	52.01246			Leopoldshöhe
11871				7.68718	47.39824			Reigoldswil
11872				7.5286	46.40031			Wildstrubel
11873				2.89412	49.73646			Billancourt
11874				9.57415	46.1372			Morbegno
11875				20.14824	46.253			Szeged
11876				3.44826	50.49932			Scarpe
11877				7.08333	46.46667			Pays d’Enhaut
11878				6.96424	47.53921			Grandvillars
11879				-62.1	-38.9			Puerto Belgrano
11880				5.2258	46.20574			Bourg-en-Bresse
11881				3.83333	50.41667			Borinage
11882				8.51667	46.6			Urserental
11883				6.30375	46.30544			Douvaine
11884				126.77549	36.54642			Kwangsi
11886				2.33333	50.5			Département du Pas-de-Calais
11887				8.48907	46.14124			Craveggia
11888				8.36308	47.48078			Lägern
11889				-62	16.5			French West Indies
11890				-1.66267	43.38871			Saint-Jean-de-Luz
11891				-73.081111	40.746389			Sayville
11892				8.12954	47.59077			Albbruck
11893				7.66185	46.90196			Zäziwil
11894				11.26869	43.78305			Masaccio
11895				8.90099	47.49204			Aadorf
11896				-89.74204	37.33033			Tilsit
11897				22.73306	54.63889			Chernyshevskoye
11898				8.97104	45.90341			Riva San Vitale
11899				26.98333	42.65			Karnobat
11900				5.037222	47.32			Côte d’Or, Département Côte d'Or
11901				-4.04785	43.34943			Torrelavega
11902				6.28918	46.64112			Lac de Joux
11903				7.61338	47.61388			Haltingen
11904				7.61353	47.24673			Attiswil
11906				3.53123	48.32603			Lussin
11907				-62.25	8.61667			Río Orinoco
11908				4.42521	47.6508			Touillon
11909				34.66333	57.33694			Pavlovo
11910				9.21976	45.486			Nizza
11911				7.06668	47.51048			Florimont
11912				28.33333	43.33333			Kavarna
11913				8.94622	46.3631			Pollegio
11914				139.91667	37.58333			Kanagawa
11915				28.75052	-23.97608			Delagoa
11916				15.75594	50.77669			Karpacz
11917				8.46347	47.24529			Mettmenstetten
11918				3.41186	50.1249			Caudry
11919				12.18448	48.06604			Seewies
11920				-72.66667	18.26667			Ternier
11921				4.71667	51.69917			Gaete
11922				32.18074	-27.25072			Aomori
11923				-72.5	19.55			Saint-Ange
11924				7.64425	47.60211			Tüllingen
11925				22.78067	41.08921			Chérso
11926				8.94173	47.2181			Linthkanal
11927				6.4	46.71667			Jougnena
11928				9.5	47.05			Mäls
11929				6.51077	46.65863			La Sarraz
11930				13.14102	52.67721			Marwitz
11931				6.32758	46.24952			Machilly
11932				18.08778	45.48861			Našice
11933				165.5	-21.5			Nouvelle-Calédonie
11934				5.76882	49.51936			Longwy
11935				6.04941	45.51612			Roche du Guet
11937				8.92436	45.87347			Saltrio
11938				5.97267	46.11117			Valleiry
11939				3.1652	42.4431			Cerbère
11940				9.17136	47.76977			Überlingen
11941				6.11667	46.03333			Cruseilles
11942				13.57722	46.24806			Kobarid
11943				7.65222	47.39783			Bretzwil
11944				9.44704	52.01711			Frenke
11945				7.16667	44			Département des Alpes-Maritimes
11946				13	43			Appennines
11947				125.94083	8.43722			Ebro
11948				8.8509	46.70341			Disentis
11949				8.50033	45.90818			Baveno
11950				-74.83306	45.44111			St-Amour
11952				10.03021	46.41052			Berninapass
11953				6.07536	46.29601			Ségny
11955				12.22389	45.45111			Marghera
11956				7.37243	47.33853			Courrendlin
11957				10.29276	46.64004			Ofenpass
11958				145.7545	15.21233			Saipan
11959				6.63317	46.6413			Echallens
11960				8.24583	47.34917			Villmergen
11961				9.56084	47.16654			Kuegrat
11962				6.1196	46.15201			Compesières
11963				4.43272	45.89761			Tarare
11964				6.88691	47.18148			Cerneux-Godat
11965				4.5222	49.9261			Rocroi
11966				9.01023	45.82666			Pedrinate
11967				13.01934	41.68893			Segni
11968				8.25267	46.20736			Varzo
11969				7.48426	47.49522			Leymen
11970				-49	-0.16667			Amazon River
11971				10.47472	59.924			Makedonien
11972				6.85327	46.38459			Bouveret
11973				5.4461	45.76514			Faverges-de-Mépieu
11974				11.79109	45.07387			Rovigo
11976				5.95922	50.73656			Plombières
11978				6.2501	46.203			Ville-la-Grand
11979				7.80888	47.46408			Sissach
11980				9.5906	47.33588			Montlingen
11982				9.50646	47.03716			Fläscherberg
11983				5.9412	50.61222			Limbourg
11984				8.36667	46.45			Griespass
11985				18.11972	42.62833			Otok Lokrum
11986				-4.08333	52.6			Towyn
11987				7.91634	47.46263			Rothenfluh
11988				7.90329	47.34999			Olten
11989				8.96566	46.03426			Canobbio
11990				8.73413	45.89618			Cuvio
11991				2.86076	36.49754			Dalmatie
11992				-0.318333	49.174444			Calvados, Département Calvados
11993				7.06667	47.51667			Vendeline
11994				8.99484	45.81528			Drezzo
11995				17.83333	43			Hercegovina
11996				21.93333	47.06667			Oradea
11997				8.67317	46.54323			Camoghè
11998				7.22703	50.57879			Remagen
11999				6.87566	45.28556			Lanslebourg-Mont-Cenis
12000				8.58662	46.2035			Onsernone
12001				6.24762	46.44152			Begnins
12002				25.66667	67.6			Kuolajärvi
12003				9.4116	46.85625			Kunkelspass
12004				9.00793	46.17246			Giubiasco
12005				117.16667	31.91667			Anhui Sheng
12006								Mariánské Lázně
12007				7.11381	47.50779			Réchésy
12008				9.16667	47.25			Toggenburg
12009				6.54871	46.62115			Daillens
12010				17.48333	7.11667			Bécon
12011				4.73095	49.59794			Omont
12012				8.54305	47.60438			Rafz
12013				6.23423	46.24706			Meinier
12014				68.40385	54.14535			Dvinsk
12015				8.13688	46.75653			Brünigpass
12016				8.98639	46.0911			Capriasca
12017				6.14076	46.19789			Plainpalais
12018				9.11205	46.09068			Cavargna
12019				2.05137	48.75793			Voisins-le-Bretonneux
12020				-59.94671	2.39978			Santa-Fé
12021								Bến Cát, Ben Cat
12022		vgl. dodis.ch/39212		-74.25	-12.9333	Huanta		
12023				13.658889	42.026389	Pescina		
12024								Kham-Thien
12025								Bach-Mai, Bach Mai
12026				-9.3	10.3833			Kankan
12027				-13.766667	11.1			Sangarédi
12028				-10.4	11.566667			Débélé
12029		Fluss in Guinea		-13.7503	9.8183			Konkouré
12030				-14.616667	10.65			Kamsar, Port Kamsar
12031				106.609444	8.693056			Con Son, Com Son
12032				-1.3793	47.717			Châteaubriant, Chateaubrillant
12033				-79.171944	-0.254167			Santo Domingo de los Colorados
12034				-8.4167	7.6167			Mont Nimba
12035				-8.9542	7.3483			Simandou
12036				-11.683333	11.45			Tougué
12037				-11.1167	10.75			Dabola
12038				-12.5333	11.5			Fouta Djallon, Fouta Djalon
12039				6.216655	46.266681			Anières
12040		Vgl. dodis.ch/39587		35.660697	33.165397	Shamir		
12041		vgl. dodis.ch/39594		35.733333	34.333333	Chekka	Chekka	Chekka, Chekka
12042				35.205878	31.905128			Ramallah
12043	Israel			35.353889	31.315556	Massada		Masada, מצדה
12044				9.472222	47.684417	Berg bei Friedrichshafen		
12045		vgl. dodis.ch/40776		7.546613	46.953439	Boll		
12046				7.931111	48.701111			Ill, Jll
12047				29.388611	-3.441944	Gisovu		
12048	Peru			-74.581718	-8.37511	Staatswald Alexander von Humboldt	Forêt nationale Alexander von Humboldt	Alexander von Humboldt National Forest, Bosque Nacional Alexander von Humboldt
12049		vgl. dodis.ch/38944		-54.588889	-25.407222	Itaipú	Itaipu	Itaipú, Itaipu
12050	Peru			-74.198433	-13.562107			Pampa Cangallo
12051	Peru			-74.09716	-13.463			Sachabamba
12052		vgl. dodis.ch/39038		8.577783	47.20694	Neuheim		
12053								Skanes, Skanès
12054				28.9	-2.5	Cyangugu		
12055				-55.25	-34.3333			Minas
12056				-117.620278	33.437778	San Clemente		
12057				9.450007	47.183327	Grabs		
12058		Mine in Guinea, Boké-Gaoual Bezirk						Ayékoyé, Ayekoye
12059				9.414725	47.109635	Alwier		
12060				6.680559	46.601677		Froideville	
12061				106.996667	11.850833			Phuoc Binh, Phuoc Long
12062				-1.6975	40.31972		Tage	Tajo, Tejo
12063				81.829866	25.44254			Allahabad
12064				9.633339	47.399997	Widnau		
12065	Peru			-77.6863	-9.224095			Tingua
12066				-13.26096	15.66322			Matam
12067				-3	16.766667	Timbuktu	Tombouctou	Timbuctù
12068				-7.466667	15.3			Nara
12069				-0.05	16.266667			Gao
12070				-3.666667	16.416667			Goundam
12071				0	5.666667			Tema
12072				-4.179967	14.489814			Mopti
12073				-0.05	14.05			Dori
12074				10.74	36.45			Nabeul
12075				8.755	36.955			Tabarka
12076				21.9425	40.623889	Vermio		
12077				6.6175	45.856944	Megève		
12078				34.875711	32.047261	Sawjion		Savyon
12079				33.2	28.85			Abu Rodeis, Abu Rudeis
12080				34.8167	31.9			Rehovot, Rechovot
12081				34.787792	31.258889			Be'er Scheva, Beersheba, Beer Sheba
12082				31.1325	29.9775			Gizeh, Guizeh
12083				35.580208	31.9516			Karameh
12084				35.728762	32.035365			Essalt, Al-Salt
12085				35.223611	31.779167	Judäa	Judée	Giudea
12086				35.1667	32.25			Samaria
12087				34.8167	32.0833			Ramat Gan
12088				3.1972	13.0461			Dosso
12089				5.2644	14.8944			Tahoua
12090		Offizieller Landssitz der britischen Premierminister		-0.781944	51.743333			Chequers
12091				-0.2	51.8			Welwyn Garden City
12092				6.259444	44.682222			Département Hautes-Alpes
12093						Département Alpes-de-Haute-Provence		
12094				7.9661	48.856613			Breisgau-Hochschwarzwald (Landkreis)
12095				8.4328	48.0169			Schwarzwald-Baar (Landkreis)
12096				11.4333	46.9	Sterzing		Vipiteno
12097						Département Haut-Rhin		
12098				7.65	48.1667			Wyhl
12099				7.537	47.9174	Fessenheim		
12100				10.2	48.4			Bibertal
12101				8.8333	47.7167	Rielasingen-Worblingen		
12102				7.9667	47.5667	Obersäckingen		
12103								Koufey
12104				15.03	12.07			Kousseri
12105				8.1167	50.0333	Eltville		
12106	Peru			-73.118793	-4.450217			Angamos
12107		Tschad.						Donia
12108				10.8667	48.05			Landsberg, Landsberg am Lech
12109				12.469892	55.807684			Holte
12110				16.2	58.6			Norkköping
12111				9.131383	47.655558	Tägerwilen		
12112						Warri		
12113				8.8167	48.45	Schloss Weitenburg		
12114				8.6833	48.4333	Horb		
12115				9.0167	48.6833			Böblingen
12116				8.653893	47.654168			Benken (Zürich)
12117				9.0333	47.9667			Bietingen
12118				8.716658	47.699996			Dörflingen
12119				8.7833	47.7667			Hilzingen
12120				8.8085	47.6764			Rheinklingen
12121		Bundesstaat in Nigeria						Rivers State, Rivers
12122								South-East Nigeria, South Eastern State
12123						Richterswil		
12124						Rorschacherberg		
12125						Eskilstuna		
12126						Corbeil (Marne)		
12127						Deutscher Bund	Confédération germanique	Confederazione germanica
12128				7.7656	47.7058			Lörrach (Landkreis)
12129				8.255	47.7056			Waldshut (Landkreis)
12130				8.8769	47.8069			Konstanz (Landkreis)
12131				9.451944	47.657778			Bodensee (Landkreis)
12132				8.8006	48.0039			Tuttlingen (Landkreis)
12133				9.2328	48.0361			Sigmaringen (Landkreis)
12134				9.7706	48.1039			Biberach (Landkreis)
12135				9.7953	47.8292			Ravensburg (Landkreis)
12136				9.8814	47.6181			Lindau (Landkreis)
12137				10.2647	47.6103			Oberallgäu (Landkreis)
12138				6.021667	45.8175			Alby
12139				18.91417	42.39063			Cetinje
12140				6.084444	46.144167			St-Julien
12141				6.29395	46.220126			Paconinge
12142				6.39061	45.67452			Albertville
12143				23.49111	37.73167			Ägina
12144				20.17004	53.23958			Soldau/Dzialdowo
12145				-82.85	21.75		Île des Pins	Isla de Pinos, Isla de la Juventud
12146				13.36404	45.76741			Aquilée
12147				7.455833	47.655556			Sirentz
12148				14.5	41.66667			Molise
12149				-104.9847	39.73915			Denver
12150				26	-29			Orange
12151				9.55898	47.21513			Mauren
12152				174	0			Gilbertinseln
12153				-8.64435	42.431			Pontevedra
12154				7.18609	45.99159			Liddes
12155				23.479767	31.593869			Birhakim
12156				10.35713	46.43609			Ceppina
12157				6.517471	45.818476			Flumet
12158				8.9531	46.35738			Breno
12159				32.47773	15.64453			Omdurman
12160				9.54524	46.77966			Churwalden
12161				8.13943	46.19596			Gondo
12162				9.6872	46.96973			Schiers
12163				9.839	46.584			Albula
12164				7.51848	47.45023			Blauen
12165				10.718333	50.948889			Gotha
12166				5.520716	51.891749			Waal
12167				6.18599	46.08729			Le Vernay
12168				13.19921	52.5511			Spandau
12169				-3.60246	40.03108			Aranjuez
12170				2.20289	48.84598			Saint-CIoud
12171				-7	37.66667			Huelva
12172				2.927	51.21551			Ostende
12173				34.28333	10.55			Kurmuk
12174				-87.650278	34.750833			Muscle Schoals
12175				-6.15572	35.19321			Larache
12176				6.98784	46.21217			Verrossaz
12177		cf. dodis.ch/G11.		-72.616667	44.083333	Vereinigte Staaten/Vermont	États-Unis/Vermont	USA/Vermont, USA/VT, Stati Uniti/Vermont, United States/Vermont
12178				6.35376	48.48943			Brémoncourt
12179				-50.333333	-27.25			Santa Catarina
12180				9.59483	47.05808			Ijesfürggli
12181				-0.33525	53.7446			Hull
12182				8.07215	47.52399			Schinberg
12183				9.41814	47.37385			Bühler
12184				6.42376	45.9052			La Clusaz
12185				11.60788	42.34983			Montalto
12186				-4.1	36.783333			Velez
12187				7.50829	47.25521			Weissenstein
12188				-58.23722	-32.48249			Concepcion
12189				10.500018	45.77201			Forte Rocca d'Anfo
12190				8.51667	46.6			Urseren
12191				8.29	50.1			Herzogtum Nassau
12192				15.83277	50.20923			Königsgraetz
12194				8.88264	45.46457			Magenta
12195				19.26477	47.4057			Vecsés
12196				41.218056	37.078611			Nousseibine
12197				26	45.16667			Prahova
12198		cf. dodis.ch/G11.		-69.216667	45.366667	Vereinigte Staaten/Maine	États-Unis/Maine	USA/Maine, Stati Uniti/Maine, United States/Maine, USA/ME
12199				-76.503056	43.458333			Oswega
12200				6.472903	45.773774			Pierre d'Héry
12201				10.7723	43.88153			Montecatini
12202				2.40935	48.89437			Pantin
12203				34.143056	44.467778			Livadia
12204				6.12894	46.53514			Bois d'Amont
12205				10.16542	46.15705			Passo d'Aprica
12206				24.61667	43.41667			Plevna
12207				8.956389	45.565833			Villoresi-Kanal
12208				-74.016667	40.703611			Castle Garden
12209				9.45356	47.3615			Gais
12210				9.70462	45.04202			Plaisance
12211				7.28217	47.45238			Glassberg
12212				9.23033	48.08829			Sigmaringen
12213				4.75094	44.55838			Montélimar
12214				26.0139	53.1327			Baranowitsch
12215				11.65638	46.70893			Brixen
12216				38.883333	54.766667			Saraisk
12217				0.651111	51.505458			La Tamise
12219				13.833333	42.216667			Abruzzen
12220				6.464722	45.8725			Col des Aravis
12221				14.30833	45.33917			Abbazia, Opatija
12222				5.904676	45.650102			Viviers
12223				7.05809	45.13677			Suse
12224				26.079122	44.49245			Baneasa
12225				2.41382	36.51257			Marengo
12226				20.058206	49.122472			Tschirmersee
12227				4.52161	50.09489			Marienburg
12228				8.59281	46.92038			Isleten
12229				6.472921	45.778918			Les Praz
12230				26.75	41.33333			Thrakien
12231				7.088837	44.6679			Monte Viso
12232				10.39009	46.60566			Münstertal
12233				-121.4944	38.58157			Sacramento
12234				-58.409306	-33.945889			Paranâ
12235				7.149167	51.257222			Elberfeld/Wuppertal
12236				-0.5	44.91667			Gironde
12237				7.449167	43.878056			Sostel
12238				6.066717	46.099055			Malchamp
12239				6.38946	45.95604			Entremont
12240				8.69457	47.14948			Biber
12241				8.20208	46.74695			Wasserwendi
12242				3.56667	45.85			Thiers
12243				-77.934738	8.627221			Darische Meerenge
12244				6.865135	44.333723			Fort St-Dalmas
12245				13.7	45.7			Illyrie
12246				7.01986	46.11891			Salvan
12247				9.01153	46.03923			Pian di Scagno
12248				6.06472	46.44528			Mont des Tuffes
12249				105.966667	13.516667			Shung treng
12250				2.49323	48.79395			Saint-Maur
12251				6.806389	48.650833			Avricourt
12252				9.98314	47.09368			Silbertal
12253				7.99719	46.55868			Mönch
12254				12	47			Ostalpen
12255				6.14188	46.25925			Valavran
12256				6.70667	45.735			Col du Bonhomme
12257				16.48306	48.21806			Aspern
12258				30.170833	59.945278			Neva
12259				-3.80444	43.46472			Santander
12260				8.558959	47.389143			Peterstobel
12261				13.9	40.71667			Ischia
12262				3.454	49.401227			Fort Condé
12263				6.883889	45.680278			Kleiner St. Bernhard
12264				114.279167	30.5725			Hupeh (Hankow)
12265				-3.18	51.48			Cardiff
12266				7.5025	47.704444			Canal de Huningue
12267				4.949	47.13683			Nuits-Saint-Georges
12268				9.60773	47.0613			Nafkopf
12269				6.518611	46.403889			La Dranse
12270				10.51667	46.88333			Nauders
12271				4.754167	46.911389			Chagny
12272				3.39613	48.46128			Orvin
12273				-0.564108	44.843248			Queyries
12274				123.156667	49.3825			Khinghan-Gebirge
12275				-119.65	39.303611			Comstock Lode
12276				12.40917	42.29523			Cività-Castellana
12277				110	-2			Sundainseln
12278				9.03376	46.03838			Val Solda
12279				6.15372	46.1416			Collonges
12280				7.281667	51.422222			Herbeden
12281				7.4632	47.56811			Attenschwyler
12282				54.25546	30.49307			Hamadan
12283				109.00944	-7.72639			Cilacap
12284				3.730925	47.980778			Saint-Florentin
12285				7.745469	45.608942			Fort de Bard
12286				16.635278	48.805833			Nicolsburg
12287		cf. dodis.ch/G180.		-48.50444	-1.45583	Brasilien/Pará	Brésil/Pará	Brasile/Pará, Brasil/PA
12288				6.28431	46.78091			Sainte-Marie
12289				16.358056	48.064722			Laxenburg
12291				5.99991	46.17884			La Plaine
12292				9.58216	47.33559			Montligen
12293				8.26741	46.07318			Villadossola
12294				10.19556	46.40589			Dos Dé
12295				2.96408	45.77252			Puy-de-Dôme
12296				-57.96	-31.380556			Salto
12297				6.26733	46.39115			La Promenthouse
12298				7.86883	47.38177			Hauenstein
12299				9.695937	46.401497			Mont d'Or
12300				9.60635	47.36402			Kriessern
12301				12.501111	41.909167			Porta Pia
12302				7.1255	47.54293			Suarcine
12303				-0.369722	43.300833			Pau
12304				7.709194	45.94342			Theodulpass
12305				13.61834	45.93432			Görz
12306				7.87551	47.51213			Neuhof bei Buus
12307				8.525	46.99419			Gersau
12308				0.08041	49.3657			Trouville
12309				8.70516	47.20323			Richterswil
12310				43.473653	11.353944			Zeila
12311				9.57483	47.11258			Steg
12312				8.72005	48.5417			Nagold
12313				-2.152205	47.945327			Saint-Cyr
12314				-85.75941	38.25424			Louisville
12315				-60.3422	-31.4972			Saint-Janvier
12316				8.95964	45.82338			Uggiate
12317				3.16667	43.66667			Languedoc
12318				7.93041	47.44972			Ergolztal
12319				10.26075	45.98467			Laveno
12320				8.18933	47.52858			Geissberg
12321				7.581017	47.626008			Märkt
12322				-3.52751	50.7236			Exeter
12323				4.82609	43.38734			Saint-Louis du Rhône
12324				6.098032	46.088928			Le Châble
12325				10.25848	46.77696			Tarasp
12326				5.83333	45.16667			Département Isère
12327				9.52815	47.10752			Triesen
12328				11.79674	42.09325			Civitavecchia
12329				7.58233	47.52847			Bruderholz
12330				29.84528	58.73722			Luga
12331				121.17416	25.01769			Shan-tung
12332				5.87763	46.94663			Salins
12333				-3.23	57.040833			Balmoral
12334				8.437372	45.928993			Gravedona
12335				10.33333	46			Val Camonica
12336				6.216913	45.609851			Passage de la Lanche
12337				16.18306	43.06194			Lissa
12338				6.076778	46.434472			Dappental
12339				5.5	49			Meuse
12340				-119.95475	38.0276			Toulumne
12341				8.449996	47.683329			Unterhallau
12342				10.04377	46.50407			Passo di Federia
12343				5.81226	47.40588			Gy
12344				8.41126	46.26832			Alpe Cravariola
12345				6.72817	45.82136			Contamines
12346				6.49925	47.39167			Clerval
12347				9.08945	46.08578			S. Lucio (Val Cavargna)
12348				12.80317	41.95781			Tivoli
12349				12.4	41.743889			Castelporziano
12350				-83.041667	29.145556			Cedarkeys
12351				9.64322	47.50682			Rohrspitz
12352				2.65423	41.61381			Calella
12353				8.5313	47.35744			Zürich-Enge
12354				35.33333	32.9			Galiläa
12355				7.046153	45.921961			Mont Dolent
12356				6.9	50.833333			Brühl
12357				9.443921	46.225868			Riva (Chiavenna)
12358				14.51762	37.21609			Caltagirone
12359				-121.48	38.58			New Helvetia
12360				9.44022	47.20403			Gams
12361				5.866667	45.733333			Lac du Bourget
12362				9.0701	46.99541			Schwanden
12363				5.804965	46.014955			Pont de Pyrimont
12365				11.86867	43.44708			Arezzo
12366				5.16667	48.78333			Bar-le-Duc
12367				6.210589	46.184411			Gaillard
12368				6.997689	47.889927			Wisserling
12369				9.04736	47.15799			Schänis
12370				-1.227778	46.158333			La Pallice
12371				6.69278	45.82583			Mont Joli
12372				7.55	44.383333			Cuneo
12373				7.20439	45.8778			Col de Menouve
12374				7.05925	46.98886			Lindenhof
12375				4.36724	48.95393			Châlons
12376				8.68053	44.88908			Marengo
12377				12.05273	44.22187			Forli
12378				21.33474	41.03143			Bitola
12379				-58.166667	-34.5			Rio de la Plata
12380				7.05935	47.13311			Chasseral
12381				129.87181	32.7439			Desima
12382				7.03671	46.20975			Morcles
12383				118	-2			Niederländisch Indien
12384				23.8258	53.6884			Grodno
12385				4.60297	46.67119			Germagny
12386				6.018889	46.369722			Col de la Faucille
12387				7.88458	54.18213			Helgoland
12388				9.367367	54.855856			Schleswig
12389				6.40991	45.92216			Saint-Jean de Sixt
12390				7.530833	47.663056			Isteinerklotz
12391				29.632878	46.845503			Tiraspol
12392				116.8333	-1.2667			Balik Papan
12393				23.71639	56.65111			Mitau
12394				110.216667	-7.466667			Magellang
12395				2.528611	41.571944			Caldetas
12396				6.149982	46.250017			Bellevue
12397				-4.25763	55.86515			Glasgow
12398				3.608889	49.567778			Aisne
12399				8.11253	53.52998			Wilhelmshaven
12400				6.05417	45.23667			Belle Etoile
12401				117.37793	31.840233			Ngan-Hwei
12402				9.49388	47.12477			Sevelen
12403				6.79278	47.83			Fort du Ballon de Servance
12404				10.18711	49.37885			Rothenburg a/T
12405				18.825833	42.400556			Lovcen
12406				9.618333	47.260278			Altenstadt
12407				3.06667	50.36667			Douai
12408				6.61286	45.85233			Megève
12409				8.71573	47.60774			Schloss Wyden
