id	comment	country_code	longitude	latitude	name_de	name_fr	synonymous
8274			2.269956	48.861507			Château de la Muette (Comité des ministres du Conseil de l'Europe, 13.12.1955), Muette (château de la, Paris)
8294			6.234102	46.409702			Duillier, Duillier VD
8295			7.617419	47.496326			Arlesheim
8296			30.383333	46.13333			Chabag, Schabo
8314			8.766793	50.802174			Marbourg, Marburg, Maribor
8455			33.83	17.18			Nubie, Nubien, Nubia
8456			170.5	-45.8667			Dunedin (NZ)
8457			4.35	49.1333			Mourmelon
8474			114.72767	4.535277			Bruneï, Brunei
8475			71.201294	34.074684			Col de Khyber, Khyberpass
8476			91.8	22.366667			Chittagong
8477			85.99302	22.806578			Sindri
8478			86.20287	22.804567			Jamshedpur
8479			86.89227	23.839182			Chittaranjan
8480			74.11298	14.756318			Angediva
8481							Sao Jorge
8482			-80.565605	28.00363			Malabar
8483			72.85	20.42			Damâo, Damao
8484			3.745649	46.53379			Diu
8485			79.814476	11.913859			Pondicherry, Pondichéry
8486			79.838005	10.92544			Karikal
8487			55.480396	-4.682669			Mahé
8488			82.21667	16.733334			Yanaon
8489			88.36326	22.864773			Chandernagor
8490			100.8	4.807294			Perak
8491			101.5248	3.509247			Selangor
8492			102.25479	2.87075			Negri Sembilan
8493			102.43806	3.974341			Pahang
8494			103.35873	1.9344			Johore
8495			100.52961	5.883216			Kedah
8496			100.21516	6.517019			Perlis
8497			101.889175	5.115146			Kelantan
8498			102.98962	5.093634			Trengganu
8499			96.841736	-12.170874			Coco Islands, Kokosinseln
8500			105.69045	-10.447525			Christmas Island, Weihnachtsinseln
8514			7.658088	47.552357			Grenzach, Grenzach-Wyhlen
8534							
8554			114.1796	22.318567			Kowloon
8555			130.94145	33.957832			Shimonoseki
8556			112.36978	22.821909			Xi Jiang, Si Kiang, Xi River
8557			113.56695	22.126112			Coloane, Colôane
8558			113.55944	22.159721			Taipa, Daipa
8559	Fleuve à la frontière de la Russie et de la Chine.		141.16667	52.93333			Amur, Amour, Heilong Jiang
8560			20.097078	39.912086	Mesopotamien	Mésopotamie	
8561			114.17117	22.296373			Hankow, Hankou
8562			157.2629	-8.35648			Hobei, Hopei
8563			141.3468	43.064613			Hokkaido
8564			138	36			Honshu
8565			-2.627691	53.96901			Lanceshire
8566			123.303406	8.49613			Mindanao
8567			121.262634	16.566233			Luzon
8568			124.8333	10.8333			Leyte
8569			125	12			Samar
8570			123.014444	10.057778			Negros
8571			143.5467	-35.288136			Murray River, River Murray
8572			144.09834	-32.028324			Darling River
8573			167.95471	-29.040834			Northfolk Islands
8574			146.9211	-31.253218			New South Wales
8575			144	-37			Victoria
8576			136.20915	-30.00023	Südaustralien		South Australia
8577			146.6285	-41.365044			Tasmanie, Tasmanien, Tasmania
8578			153	-11.2			Louisiade
8579			150	-5	Bismarck-Archipel	Archipel de Bismarck	Bismarck Archipel, Bismarck Sea
8580			150.7	-9.65			Iles d'Entrecasteaux, Entrecasteaux Islands, Inseln von Entrecasteaux
8594			-0.39032	51.65649			Watford
8614			4.05	36.716667			Tizi-Ouzou
8615			1.333333	36.166667			Orléansville
8616			3.883333	36.916668			Dellys
8617			4.315422	36.617813			Grande Kabylie
8639			15.92527	52.25053			Zbonszyn
8640			23.96139	32.07611			Tobrouk, Tobruk, Tobruch
8641			7.767415	47.349567			Langenbrück
8642			7.002842	47.25487			Franches Montagnes, Freiberge, Les Franches Montagnes
8643			1.875151	44.919777			Glâne, Glane
8644			7.107222	46.6075			Gruyère [Comté, district], Greyerz [Grafschaft, Bezirk], Gruyère [contea, distretto]
8645			7.656119	46.579383			Berner Oberland, Oberland BE, Oberland bernois, Oberland bernese
8646			7.940038	47.00362			Napf
8647			7.123373	46.989238			Seeland BE
8648			47.1705	8.76249			Etzel
8649			32.050365	54.79031			Smolensk
8650			23.43811	50.384945			Belzec
8651			20.628569	50.866077			Kielce
8652			7.592556	47.583984			Petit-Huningen, Kleinhüningen
8653			9.478702	47.07443			Trübbach
8654			8.75729	46.10408			Dirinella
8655			8.595201	47.41566			Wallisellen ZH
8656			7.780327	46.694115			Beatenberg BE
8657			6.871174	46.178234			Champéry VS
8658			8.406987	46.81993			Engelberg OW
8659			9.283333	46.833332			Flims GR
8660			7.44179	46.45704			Lenk BE, La Lenk BE
8661			8.275728	47.35198			Wohlen (Aargau), Wohlen (Argovie)
8662			6.001417	46.177734			La Plaine (GE)
8663			6.165453	46.200497			Eaux-Vives (Genève), Eaux-Vives (Genf)
8664			8.42899	47.0322			Weggis
8665			6.858696	46.951797			Grandchamp NE
8667			7.497407	46.975197			Bolligen (BE)
8668			9.31194	47.12411			Wallenstadt SG
8669			3.188637	36.632725			Mitidja
8670			2.75	36.266666			Médéa
8671			3.017571	39.695263			Majorque, Mallorca
8672			-4.727753	37.54427			Andalousie
8673			6.066667	31.7			Hassi Messaoud
8674							Ouarsenis, El'Ouanchariss
8675			2.233154	48.858122			Longchamp (Hippodrome)
8676			7.502369	47.419098			Laufon (Bâle campagne), Laufen (Basel Land)
8677							
8678							
8679			-3.159	54.823			Wigton (Cumberland)
8680			10.749801	47.557575			Neu-Schwanstein
8681			2.23847	48.812996			Meudon
8682			-1.051945	43.708607			Dax
8683			-0.464777	46.323715			Niort
8684			7.747234	47.639662			Höllstein
8685			7.857262	47.709522			Zell im Wiesental, Zell i/W.
8686			8.075635	47.642048			Görwihl
8687			8.268662	47.632126			Tiengen
8688			7.52346	47.688137			Kleinkems
8689			7.73799	47.644394			Steinen
8690			8.366225	47.658978			Wutöschingen
8691			8.39365	47.69341			Untereggingen
8692			8.445519	47.74542			Stühlingen
8693			7.823571	47.65186			Schopfheim
8694			2.970433	42.600334			Elne
8695			31.335028	38.98813			Kleinasien, Asie mineure, Asia minore
8696			7.741944	46.315773			Gampel VS
8697			6.580582	46.06039			Cluses
8698			6.5	46.067			Arve, Vallée de l'Arve
8699			6.358545	46.11845			Faucigny
8704			11.152518	46.671295			Meran, Merano
8705			13.5	47.75			Salzkammergut
8706			6.60764	46.97988			La Brévine NE, Brévine, La
8707			8.578057	47.278048			Oberrieden
8708			14.416678	48.248295			Aussee (Oberösterreich)
8709			9.43635	46.69916			Thusis
8710							Galizien (Ukraine/Polen), Galicie (Ukraine/Pologne)
8711			9.557472	46.728664			Lenzerheide
8712			135.19551	34.690083			Kobe
8713			15.6	48.03333			"Chelmno (Vernichtungslager in Polen (""Warthegau"")), Kulmhof, Kulm"
8714			47.01578	6.8513			Genevey-sur-Coffrane (NE), Les Geneveys-sur-Coffrane (NE)
8715			-8.133856	42.575054	Galizien (Spanien)	Galicie (Espagne)	
8716			16.440193	43.508133			Split, Spalato
8717			23.903597	54.89852			Kaunas, Kowno
8718			1.607778	43.195			Le Vernet / Ariège (Camp), Le Vernet / Ariège (Lager)
8719			14.180588	46.722202			Kärnten, Carinthie, Carinzia
8720			6.028328	50.42464			Malmedy
8721			5.988996	50.721134			Moresnet
8722			15.49	49.361389			Wolframs bei Iglau
8723			8.25018	47.5803			Klingnau
8724					Neutrale Staaten	Pays neutres	neutrale Länder, Neutrale, Stati neutrali
8725			8.945421	51.87276			Horn in Lippe
8726			23.16884	53.13249			Bialystok
8727			5.3856	43.5033			Les Milles (Lager), Les Milles (Camp)
8728			9.2397	47.10745			Quarten
8729			8.777356	46.15732			Ascona
8730			11.40125	53.6355			Schwerin
8731			1.032746	45.93108			Oradour, Oradour-sur-Glane
8732			3.264244	50.385124	Nordfrankreich	France du Nord	
8733			7.138348	50.542083			Bad Neuenahr
8734			12.784167	50.270833			Neurohlau
8735			13	50.26667			Giesshuebl Sauerbrunn
8736			19.299167	49.211667			Lolny Kubin
8737			9.390833	47.42972			St. Fiden (St. Gallen)
8738			15.2675	46.235833			Untersteiermark
8739			8.532532	52.004677			Bethel bei Bielefeld
8740			11.589237	50.927055			Jena
8741			6.84627	46.94358			Cortaillod
8742			14.38528	51.5807			Spremberg (Niederlausitz)
8743			8.549722	47.048058			Arth-Goldau
8744			6.605744	52.850952			Westerbork
8745			8.27439	47.0423			Sonnenberg (Camp), Sonnenberg (Lager) - Flüchtlingsheim für Frauen (Flickstube)
8746			-91.71001	18.17345			Viktoria / Montana (Lager) - Flüchtlingsheim für Mütter und Kinder (Flickstube), Viktoria / Montana (Camp)
8747			8.04489	47.43641			Herzberg (Lager) - Flüchtlingsheim für Mädchen (Haushaltschule), Herzberg (Camp)
8748			6.66849	46.52018			La Rosiaz (Camp), La Rosiaz (Lager) - Flüchtlingsheim für Mütter und Kinder
8749			7.1374	46.81139			La Chassotte (Camp), La Chassotte (Lager) - Flüchtlingsheim für Mädchen (Fortbildung)
8750			8.61749	47.6823			Neuhausen (Camp), Neuhausen (Lager) - Flüchtlingsheim für Frauen (Flickstube etc.)
8751			6.976699	46.083195			Finhaut (Camp), Finhaut (Lager) - Flüchtlingsheim für Familien (Flickstube)
8752			7.745424	47.028004			Sumiswald (Camp), Sumiswald (Lager) - Flüchtlingsheim für Frauen (Flickstube)
8753			6.804412	46.66932			Moudon (Camp), Moudon (Lager) - Flüchtlingsheim für Müter und Kinder (Flickstube)
8754			8.33791	47.29557			Murimoos (Camp), Murimoos (Lager) - Arbeitslager für Internierte (Deserteure)
8755			6.158143	46.446472			St. Cergue (Camp), St. Cergue (Lager) - Flüchtlingsheim für Familien (Hausarbeiten)
8756			7.31289	46.22502			Pont de la Morge (Camp), Pont de la Morge (Lager) - Arbeitslager für Flüchtlinge (Anbauarbeiten)
8757			8.36327	47.37821			Hasenberg (Camp), Hasenberg (Lager) - Flüchtlingsheim für Männer (Hausschuhanfertigung)
8758			8.32607	47.05646			Tivoli /Luzern (Camp), Tivoli /Luzern (Lager) - Flüchtlingsheim für Rekonvaleszente (Frauen)
8759			8.46806	47.3152			Bonstetten (Camp), Bonstetten (Lager) - Arbeitslager für Flüchtlinge (Rodungsarbeiten)
8760			7.843544	47.56076			Möhlin / Moehlin (Camp), Möhlin / Moehlin (Lager) - Arbeitslager für Flüchtlinge (Strassenbau)
8761			8.440511	47.35508			Birmensdorf (Camp), Birmensdorf (Lager) - Arbeitslager für Flüchtlinge (Rodungsarbeiten)
8762			8.922855	46.093136			Mezzovico / Mezzovico-Vira (Camp), Mezzovico / Mezzovico-Vira (Lager) - Arbeitslager für Flüchtlinge (Anbauarbeiten)
8763			8.85955	46.18109			Gordola (Camp), Gordola (Lager) - Arbeitslager für Flüchtlinge (Umschulungslager)
8764			9.11291	47.35405			Oberhelfenschwil (Camp), Oberhelfenschwil (Lager) - Militärisches Auffanglager für Flüchtlinge
8765			16.606836	49.19506			Brünn, Brno
8766			7.710419	47.492075			Schauenburg (Lager) - Arbeitslager für jüdische Emigranten (1942-1944), Bad Schauenburg (Camp) (1942-1944), Bad Schauenburg
8767			8.44669	47.29779			Hedingen (Camp), Hedingen (Lager) - Arbeitslager für Flüchtlinge (Anbauarbeiten)
8768			8.96258	46.02919			Trevano bei Lugano (Camp), Trevano bei Lugano (Lager) - Arbeits- bzw. Schullager
8769			7.54478	46.2923			Sierre (Camp), Siders (Lager) - Arbeitslager für Flüchtlinge (Anbauarbeiten)
8770			6.819246	46.496877			Mont Pélerin (Camp), Mont Pélerin (Lager) - Flüchtlingsheim für Familien (Holländer; Hausarbeiten)
8771			6.89307	46.44818			Clarens (Camp), Clarens (Lager) - Flüchtlingsheim für Familien (Holländer; Hausarbeiten)
8772			8.406987	46.81993			Engelberg (Camp), Engelberg (Lager) - Flüchtlingsheim für Familien
8773			7.13034	47.09965			Prêles (Camp), Prêles (Lager) - Militärisches Auffanglager für Flüchtlinge
8774			8.04786	47.13387			Grosswangen (Camp), Grosswangen (Lager) - Interniertenlager
8775			8.09915	47.43587			Thalheim (Camp), Thalheim (Lager) - Arbeitslager für Emigranten (Militärstrassenbau)
8776			6.91147	46.45345			Chamby (Lager), Chamby (Lager) - Flüchtlingsheim für Familien (Holländer; Hausarbeiten)
8777			8.1238	47.51808			Ampfernhöhe (Camp), Ampfernhöhe (Lager) - Arbeitslager für Internierte
8778			7.801135	46.30956			Raron (Camp), Raron (Lager) - Arbeitslager für Flüchtlinge (jüd.-rituelles Lager)
8779			7.54084	47.39311			Büsserach (Camp), Büsserach (Lager)
8780			8.42987	47.66892			Trasadingen SH
8781			7.50871	46.26597			Chalais (Camp), Chalais (Lager) - Arbeitslager für Flüchtlinge (Anbauarbeiten)
8782			8.559768	51.55092			Büren an der Aare (Camp), Büren an der Aare (Lager)
8783			7.13827	47.27915			Lajoux (Camp), Lajoux (Lager) - Arbeitslager für Flüchtlinge (Drainagearbeiten)
8784			7.04802	47.28878			Les Enfers (Camp), Les Enfers (Lager) - Arbeitslager für Flüchtlinge (Anbauarbeiten)
8785			7.09912	47.2232			Tramelan (Camp), Tramelan (Lager) - Arbeitslager für Flüchtlinge (Anbauarbeiten)
8786			6.8532	46.23624			Morgins (Camp), Morgins (Lager) - Flüchtlingsheim für Familien (jüdisch-rituelles Lager)
8787			7.48985	46.29779			Montana (Camp), Montana (Lager) - Arbeitslager für Flüchtlinge (Erdarbeiten)
8788			7.780327	46.694115			"Beatenberg ""Schweizerhof"" (Lager) - Flüchtlingsheim für Familien (jüdisch-rituelles Lager), Beatenberg ""Schweizerhof"" (Camp)"
8789							Gütsch (Camp), Gütsch (Lager) - Militärisches Auffanglager für Flüchtlinge
8790			6.97075	47.01451			"Hauterive ""Les Tilleuls"" (Camp), Hauterive ""Les Tilleuls"" (Lager) - Flüchtlingsheim für Mädchen (Fortbildung)"
8791			6.322306	47.153717			Les Verrières (Camp), Les Verrières (Lager) - Arbeitslager für Flüchtlinge (Strassenbau)
8792			9.85068	46.88597			Serneus bzw. Bad Serneus (Camp), Serneus bzw. Bad Serneus (Lager) - Flüchtlingsheim
8793			8.87265	47.30957			Girenbad (Camp), Girenbad (Lager) - Militärisches Auffanglager für Flüchtlinge
8794			8.78898	46.167957			Locarno (Camp), Locarno (Lager) - Arbeitslager für Emigranten (Anbauarbeiten)
8795			7.783	47.5209			Olsberg (Camp), Olsberg (Lager) - Arbeitslager für Flüchtlinge (Strassenbau)
8796			9.657295	47.38528			Diepoldsau (Camp), Diepoldsau (Lager)
8797			9.47541	46.84711			Felsberg (Camp), Felsberg (Lager)
8798			8.98159	46.03654			Davesco (Camp), Davesco (Lager) - Arbeitslager bzw. Schullager (Jugendlager)
8799			6.871174	46.178234			Champéry (Camp), Champery (Lager) - Flüchtlingsheim für Familien
8800			9.24594	52.17155			Hessisch-Oldendorf
8801			7.816082	48.578873			Kehl
8804			7.792717	47.551666			Rheinfelden (Schweiz)
8805			8.44518	49.47741			Ludwigshafen
8806			6.888981	46.987194			Peseux
8807			7.57504	47.5419			Binningen BL
8808			6.60524	46.5352			Prilly
8809			6.98929	46.2426			Massongex VS
8810			6.667754	47.059246			Villers-le-Lac
8811			11.342616	44.49489			Bologne, Bologna
8812			8.968924	46.355618			Biasca
8813			2.132504	48.849766			La Celle-Saint-Cloud
8814			1.873739	45.372112			Corrèze
8815			7.607586	43.791237			Vintimille, Ventimiglia
8816			11.609444	-0.803689			Gabon, Gabun
8817			8.525867	45.888203			Stresa
8818			10.022651	45.133247			Crémone, Cremona
8819			18.376137	40.23989			Lateran, Latran, Laterano
8820			7.704327	47.49732			Bienenberg
8821			8.24626	47.33246			Hilfikon AG
8822			8.57621	47.34148			Zollikon ZH
8823			7.738267	46.695915			Merligen BE
8824			10.495061	43.83762			Lucques, Lucca
8825			10.791375	45.156418			Mantoue, Mantova
8826			10.327904	44.801483			Parme, Parma
8827			11.330757	43.31881			Sienne, Siena
8828			12.390828	43.110718			Pérouse, Perugia
8829			6.762329	51.434406			Duisburg, Duisburg-Meiderich (Quartier)
8830			8.14479	47.894604			Titisee (Schwarzwald)
8831			19.12031	50.81182			Czenstochau, Tschenstochau
8832			20.033333	51.516667			Tomaschow
8833			21.147133	51.402725			Radom
8834			9.622081	46.35102			Vicosoprano GR
8835			9.531687	47.00787			Maienfeld GR
8836			21.24	48.998611			Presov
8837			-54.95	-34.966667			Punta del Este
8838			20.939444	6.611111	Zentralafrikanische Republik	République centrafricaine (1958-)	Centrafrique, RCA
8839			-75.206111	20.138333			Guantanamo
8840			-73.781389	42.659722			Albany
8841			-71.059444	42.357778			Boston
8842			-71.116389	42.376111			Harvard
8843			-74.655833	40.3425			Princeton
8844			-89.39853	40.633125			Illinois
8847			-84.196667	39.762778			Dayton
8848			-82.90712	40.417286			Ohio
8849			-82.90008	32.165623			Georgia (USA), Georgie (USA), Géorgie (USA)
8850			-2.801	54.047			Lancaster
8851			-77.19453	41.203323			Pennsylvanie, Pennsylvania
8852			-4.548056	54.236107			Ile de Man, Insel Man, Isle of Man
8853			8.350719	49.634136			Worms
8854			10.990278	49.478333			Fürth
8855			18.915718	50.34838			Beuthen
8856			15.81654	52.24315			Neu-Bentschen
8857			19.364279	52.230618			Kutno
8858							
8859							Halden (Norvège, OCDE, énergie atomique), Halden (Norwegen, OECD, Atomenergie)
8860							Dragon (Grande-Bretagne, OCDE), Dragon (Grossbritannien, OECD)
8861			103.86699	13.412469			Angkor Wat, Angkor Vat
8862			103.5	10.633333			Sihanoukville
8863			102.98962	13.028697			Battambang (Cambodge)
8864			103.859722	13.362222			Siemréap (Cambodge)
8865			105.21948	12.90616			Kompong-Thom (Cambodge)
8866			105.969986	13.576473			Stung Treng (Cambodge)
8867			-77.345	25.06			Nassau
8868			104.84546	14.008579			Preah Vihear (Cambodge)
8869			103.15478	19.430717			Plaine des Jarres (Laos), Plain of Jars
8870			104.75	16.55			Savannaketh
8871			105.78333	15.116667			Paksé (Laos), Pakxe
8872			103.72892	19.6093			Kieng Khouang (Laos), Kieng Khuang, Xieng Khouang
8873			105.86426	14.903036			Champassak
8874			103.12935	19.192308			Khang Khay
8876			104.1499	19.39862			Muong Sen
8877			102.25479	21.591938			Phong Saly (Province)
8878			145.23892	-40.897003			Mengha
8879							Houa Khong (Province)
8880			104.68755	15.64995			Ban Lak Sam Sip
8881			108.605833	11.853056			Danhim (Vietnam)
8882			97.9593	19.2			Karen (province birmane, Myanmar), Karen Staat, Kayin Staat
8883			97.9593	19.2			Kachin (province birmane, Myanmar), Kachin Staat
8884			15.472962	49.817493	Tschechei	Tchéquie	 Repubblica Ceca 
8885			44.191006	15.369445			Sana, Sanaa, Sana'a, Sanaá, San'a
8886			-59.543198	13.193887	Barbados	Barbade	Barbados, Barbados
8887			73.5361	1.977247			Maledives, Malediven, Maldives, Iles Maldives, Maladiven Inseln
8888			116.79678	5.420404			Sabah, Nord Borneo, Nordborneo, Sabah (Bundesstaat)
8889							
8890			106.92	47.92			Ulan Bator, Ulan Batar, Oulan Bator
8891							Shumchun (Chine)
8892			120.152794	30.267447			Zhejiang, Chekiang
8893			80.02554	9.661498			Jaffna (Ceylon)
8894			80.516667	6.916667			Norton Bridge (Ceylan)
8895			-81.152695	22.152843			Playa Girón, Playa Giron, Baie des Cochons, Schweinebucht
8896	Insel vor Kuba. 1978 von Isla de Pinos in Isla de Juventud umbenannt		-82.82098	21.60664			Isla de Pinos, Isla Mujeres, Isla de la Juventud, Ile des Pins, Isle of Pines, Isle of Youth, Ile de la Jeunesse
8897			139.63803	35.443707			Yokohama
8899			76.2673	9.931232			Cochin (Inde)
8900			76.887075	9.677083			Kurisumala
8901			76.27108	10.850516			Kerala
8902			92.65	11.783333			Südindien, Inde du sud
8903			75.480517	11.768617			Nettur
8904			77.059525	10.088933			Munnar
8905			76.99599	9.573722			Peermade
8907			-60.666667	11.25			Tobago
8908			-127.64762	53.72667			Colombie-Britannique (province), British-Columbia, Britisch-Kolumbien (Provinz), BC, Columbia Britannica (province)
8909			-111.41098	58.998848			Peace River
8910			-123.80189	46.24531			Columbia River
8911			86.23333	27.633333			Jiri (Népal)
8912			85.295525	27.730913			Balaju (Népal)
8913			9.28581	47.35797			Waldstatt AR
8914			83.06454	28.50014			Dhorpatan, Dhor Patan
8915			83.98501	28.202566			Pokhara
8916			86.75	27.783333			Khumbu (Népal)
8917							Thakkhola
8918							Mingbo
8919							Chialsa (Népal), Chialsa-Solu
8920							Solu (Népal)
8921			88.46945	27.059357			Kalimpong
8922			73.09315	33.72939			Islamabad
8923			-51.92528	-14.235004			Brasilia
8924			88.602022	24.36964			Rajshahi (Pakistan)
8925			71.468704	30.198381			Multan (Pakistan)
8926			8.585597	47.319653			Küsnacht, Küsnacht ZH
8927			30.415474	40.829113			Adapazar
8928			18.172586	44.445126	Bosnien-Herzogowina	Bosnie-Herzégovine	
8929			14.469983	47.359344			Styrie, Steiermark, Stiria
8930			7.302438	46.895893			Neuenegg BE
8931			8.683	47.51			Wülflingen (ZH), Wuelflingen ZH
8932			8.42232	47.2629			Obfelden ZH
8933			9.608716	47.405502			Balgach SG
8934			8.969115	46.012367			Viganello TI
8935			7.412428	46.999626			Kirchlindach BE
8936			8.630274	47.684956			Flurlingen ZH
8937			8.600693	47.30278			Erlenbach (ZH)
8938			7.55216	46.6608			Erlenbach im Simmental
8939			9.323428	46.5526			Splügen GR
8940			8.593841	47.510803			Embrach ZH
8941			7.31301	47.03495			Seedorf (BE)
8942			7.048	46.79763			Seedorf (FR)
8943			8.60744	46.8858			Seedorf (UR)
8944			7.6941	46.63942			Mülenen BE
8945			9.567446	46.94986			Landquart GR
8946			8.57944	47.5297			Rorbas ZH
8947			7.430013	47.405001			Liesberg BE [1815-1993], Liesberg BL [1994-
8948			9.22994	47.63234			Münsterlingen TG
8949			7.69287	46.6254			Reichenbach im Kandertal BE
8950			10.297738	46.79687			Schuls GR, Scuol GR
8951			9.388155	47.39017			Teufen (AR), Teufen/App.
8952			8.533523	47.3478			Wollishofen ZH
8953			7.49589	46.58618			Türmatte-Diemtigtal BE
8954			7.72569	46.92063			Signau BE
8955			8.769013	47.33823			Aathal ZH
8956			7.702023	46.71273			Gunten BE, Gunten am Thunersee
8957			7.74925	47.39375			Oberdorf (BL), Oberdorf-Baselland
8958			8.386336	46.95809			Oberdorf (NW)
8959			7.50271	47.2301			Oberdorf (SO)
8960			8.6879	47.7124			Gennersbrunn SH, Gennersbrunn, Schaffhausen
8961			7.615621	47.480766			Dornach SO
8962			6.022302	47.13432			Franche-Comté, Freigrafschaft Burgund, Franca Contea
8963			-118.243611	34.052222			Los Angeles, Vereinigte Staaten/Los Angeles, USA/Los Angeles, Stati Uniti d'America/Los Angeles, Etats-Unis d'Amérique/Los Angeles, LA
8964							
8965			-71.2428	46.803284			Quebec (ville), Québec (ville), Quebec (Stadt), Québec (Stadt), Quebec (città), Québec (città)
8966							
8967	"
cf. aussi E2005A#1980/82#181*"		-48.90907	-21.185776			Pindorama
8968			-2.74629	54.328007			Kendal
8969			-76.6641	-11.9012			Santa Eulalia (Pérou), Ste-Eulalie, Vallée de Ste-Eulalie
8970			-76.506004	-11.663605			Sheque (Peru)
8971			36.683334	-8.1			Ifakara
8972							Lumemo
8973			82.93573	55.008354			Novosibirsk
8974			35.829292	31.955252			Wadi Sir (Jordanien)
8975			7.19516	46.9397			Gempenach (BE)
8976			-80.603615	28.388332			Cape Canaveral, Cap Canaveral
8977			7.21029	46.94196			Biberenbad (BE)
8978			75.007805	15.458923			Dharwar (Inde), Dharwad, Dharawar
8979			75.016389	15.424444			Hubli (Inde)
8980	Ort in Indien		73.85674	18.52043			Pune, Poona, Poonah, Punavadi
8981			74.18673	19.610254			Sangamner
8982	Stadt und Distrikt in der Provinz Melgar, welche in der Region (Departament) Puno, in Peru liegt.		-70.59006	-14.881822			Ayaviri
8983			84.853584	22.260424			Rourkela
8984					Europäische Staaten	Etats européens	Pays européens, Europäische Länder, European countries
8985			7.1	13.483333			Maradi
8986			-61.63333	10.683333			Chaguaranas (Trinité et Tobago)
8987			29.75	-2.6			Astrida (Rwanda)
8988			30.059444	-1.943889			Kigali
8989			8.90961	46.161			Plaine de Magadino, Magadinoebene, Piano di Magadino
8990			-73.087746	41.60322			USA/Connecticut, Etats-Unis d'Amérique/Connecticut, Vereinigte Staaten/Connecticut, Stati Uniti d'America/Connecticut
8991			8.55106	47.30663			Rueschlikon, Rüschlikon
8992			7.663028	46.899845			Zäziwil (BE)
8993			7.21029	46.94196			Bibernbad (BE)
8994			7.47371	46.30762			Crans-Montana (VS), Crans
8995							Europe continentale, Kontinentaleuropa, Europa continentale
8996							
8997			6.058036	46.33419			Gex
8998			4.891111	44.9325			Valence
8999							Route Blanche
9000							La Sauge
9001			36.59708	55.11704			Obninsk, Obninsk, Obninsk, Obninsk, Obninsk, Obninsk, Obninsk
9002			8.21475	47.52685			Villigen
9003			5.607762	46.153404			Nantua
9004			5.176944	45.795278			Ain
9005			3.057256	50.62925			Lille
9006			7.468733	46.307575			Crans-sur-Sierre
9007							
9008			-5.321345	35.88939			Ceuta
9009			-2.938097	35.29228			Melilla
9010			5.133513	50.4005			Wallonie, Wallonien, Vallonia
9011			18.6167	4.3833			Bangui
9012			7.951111	36.28639			Souk-Ahras
9013			4.309731	36.571251			Michelet
9014							Oasis
9015			31.23109	30.056967			Abou-Hamama
9016			7.354357	35.29576			Zoui
9017			6.166667	35.55			Batna
9018			-99.22825	19.563156			Rancho Boyeros, Rancho Boyero
9019			12.133932	50.17131			Selb
9020	UdSSR		37.166897	56.73202			Dubna, Doubna
9021	UdSSR		37.422997	54.917957			Serpukhov, Serpuchov, Serpuchow, Serpoukhov
9022							
9023			6.08	46.2335			Meyrin
9024			2.92185	36.80277			Guyotville
9025			3.042598	36.716274			Birkadem
9026			-82.498886	22.88889			San Antonio de los Baños, San Antonio de los Baños (Militärflugplatz)
9027			28.766667	-31.566667			Transkei
9028			12.871962	50.231853			Karlsbad, Karlovy Vary, Carlsbad
9029			31.615278	22.345833			Abou Simbel, Abu Simbel
9030			2.148057	41.39527			Calle Muntaner
9031			7.18959	46.02939			Chésery (VD)
9032			4.357068	52.011578			Delft (NL)
9033			-3.516973	48.77393			Pleumeur-Bodou (F), Pleumeur-Bodou (emplacement du Radiotéléscope)
9034			-5.2	50.05			Goonhilly (UK)
9035			11.1	47.916667			Raisting (RFA)
9036			13.547222	41.995			Fuciano (Italie)
9037			6.93656	46.7531			Châtonnaye (FR)
9038			-3.033333	30.9			Hammaguir
9039			6.466329	43.02617			Ile du Levant (F)
9040			6	30			Grand Erg (Sahara algérien)
9041			-2.246111	22.251111			Tanezrouf (Sahara algérien)
9042			7.239344	46.93848			Sarine, Saane
9043			5.080361	24.024178			In Ekker (Sahara algérien)
9044			28.72677	3.310221			Kilo Moto, Kilo-Moto
9045			20.8	-6.416667			Tschikapa
9046			-73.514626	47.797462			Lac Léopold
9047			47.516666	-18.933332			Tananarive, Antananarivo
9048			-119.64568	36.32745			Hanford (USA)
9049			13.708611	58.312778			Ranstad
9050			4.696981	44.37775			Pierrelatte (Drôme), Centrale atomique de Pierrelatte
9051			6.83901	46.7101			Lucens
9052			4.70812	44.14268			Marcoule, Centre atomique de Marcoule
9053			39.283333	-6.8			Dar es Salam, Dar Es Salam, Dar es Salaam, Daressalam, Mzizima, Dar-es-Salaam, Dar-es-Salam
9055			2.180034	48.73668			Saclay (Essonne)
9056			-5	34.033333			Fès (Maroc)
9057			-4.016667	34.216667			Taza (Maroc)
9058			-6.360833	32.339443			Beni-Mellal (Maroc)
9059			-4.424444	31.931944			Ksar-es-Souk (Maroc)
9060			-6.937016	30.933544			Ouarzazate (Maroc)
9061			-12.926111	27.939444			Tarfaya (Maroc)
9062			-6.583333	34.25			Kénitra (Maroc)
9063			-6.583333	34.25			Plaine du Gharb (Maroc)
9064			-9.233333	32.283333			Safi (Maroc)
9065			-5.366667	35.566666			Tétouan (Maroc)
9066			-15.34	12.93			Casamance
9067			-51.561943	-20.776112			Urubupunga
9068			7.26199	46.95468			Mühleberg
9069			8.23	47.552			Beznau
9070			7.9935	47.37324			Gösgen
